"   ","MANU_ID","STACKING_REC_NUM","PICK_NUM","ORDER_NUM","COMPANY_CODE","READY_NUM","TRNP_MODE_CODE","CARRY_COMPANY_CODE","CARRY_COMPANY_NAME","N_STACKING_REC","WEIGHT_STRC","PRODUCT_DSCR","SHOPSIGN","DOMESTIC_EXPORT","STOREHOUSE_CODE","LADE_CODE","DLV_SPOT_CODE","PRIVATE_ROUTE_CODE","DLV_SPOT_NAME","CONSIGNEE_NUM","CONSIGNEE_NAME","SETTLE_USER_NUM","SETTLE_USER_NAME","QLT_DECIDE_CODE","VEHICLE_CODE","N_GRASS_PACK","DELIVERY_DATE_CHR","T_DELIVERY","DEPT","USER_ID","OPERATOR_NAME","PRODUCT_CODE_FB1","PRODUCT_CODE_FB2","PRODUCT_CODE_FB3","EXPENSE_STATUS","WEIGHT_THEO","WEIGHT_TYPE","STACKING_TYPE","CODE_ALL_THR_READY","STIN_STHS_CODE","TIME_RECEIVE","TIME_PROC","PROC_MARK","ERROR_TEXT1","ERROR_TEXT2","STACKING_PRINT_BATCH_ID","WS_FLAG","WS_DATE","SEG_NO","PROC_MARK_SEG","PRODUCT_ID","WPROVIDER_ID","INSERT_TIME","DOWNLOADFLAG","OPTFLAG","PRODUCT_ADRESS","SHOPSGIN","OWNER_NUM","DEPTID","TRANS_COMMISSION_SUBID","PAY_STYLE","GETFLAG","SETTLE_FLAG","SOURCE_SEG_NO","OPERATION_TYPE","R_JK_UPDATE_DATE"
"191","BGSA","BGSA141125002966I4J0000114","1I864B25A01","I4J0000114","DS","I864004093","BGSAT1411250703","","","17","218000","热轧卷","MHS-4","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:19","","*0*C","C","","0","","10000","","I4J0000114","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"192","BGSA","BGSA141125002966I4J0000118","1I864B25A01","I4J0000118","DS","I864004095","BGSAT1411250703","","","17","218000","热轧卷","SS540","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000118","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"193","BGSA","BGSA141125002966I4J0000121","1I864B25A01","I4J0000121","DS","I864004098","BGSAT1411250703","","","17","218000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000121","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"194","BGSA","BGSA141125002966I4J0000123","1I864B25A01","I4J0000123","DS","I864004100","BGSAT1411250703","","","17","218000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000123","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"195","BGSA","BGSA141125002966I4J0000134","1I864B25A01","I4J0000134","DS","I864004117","BGSAT1411250703","","","17","218000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000134","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"196","BGSA","BGSA141125002966I4J0000138","1I864B25A01","I4J0000138","DS","I864004119","BGSAT1411250703","","","17","218000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000138","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"197","BGSA","BGSA141125002966I4J0000141","1I864B25A01","I4J0000141","DS","I864004122","BGSAT1411250703","","","17","218000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000141","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"198","BGSA","BGSA141125002967I4J0000080","1I874B25A00","I4J0000080","DS","I874001898","BGSAT1411250704","","","1","7000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","7000","0","","","","2014/11/25 16:09:36","2014/11/25 8:06:28","","*0*C","C","","0","","10000","","I4J0000080","001518002","2014/11/25 16:09:36","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"199","BGSA","BGSA141125002965I4J0000019","1I854B25A00","I4J0000019","DS","I854002381","BGSAT1411250702","","","14","267000","热轧卷","MHS-2","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:17","","*0*C","C","","0","","10000","","I4J0000019","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"200","BGSA","BGSA141125002965I4J0000125","1I854B25A00","I4J0000125","DS","I854002450","BGSAT1411250702","","","14","267000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:17","","*0*C","C","","0","","10000","","I4J0000125","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"201","BGSA","BGSA141125002965I4J0000127","1I854B25A00","I4J0000127","DS","I854002452","BGSAT1411250702","","","14","267000","热轧卷","SS540","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:17","","*0*C","C","","0","","10000","","I4J0000127","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"202","BGSA","BGSA141125002965I4J0000130","1I854B25A00","I4J0000130","DS","I854002467","BGSAT1411250702","","","14","267000","热轧卷","Q500D","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000130","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"203","BGSA","BGSA141125002965I4J0000132","1I854B25A00","I4J0000132","DS","I854002469","BGSAT1411250702","","","14","267000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000132","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"204","BGSA","BGSA141125002965I4J0000135","1I854B25A00","I4J0000135","DS","I854002471","BGSAT1411250702","","","14","267000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000135","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"205","BGSA","BGSA141125002965I4J0000142","1I854B25A00","I4J0000142","DS","I854002473","BGSAT1411250702","","","14","267000","热轧卷","Q460C","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000142","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"206","BGSA","BGSA141128001043I4J0000165","1H864B28A02","I4J0000165","DS","H864001123","BGSAT1411280554","","","4","71000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/11/28 12:04:38","2014/11/28 4:01:13","","*0*C","C","","0","","10000","","I4J0000165","001518002","2014/11/28 12:04:38","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 18:04:22"
"207","BGSA","BGSA141128001044I4J0000076","1I864B28A01","I4J0000076","DS","I864004080","BGSAT1411280555","","","10","103000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","103000","0","","","","2014/11/28 12:04:39","2014/11/28 4:01:19","","*0*C","C","","0","","10000","","I4J0000076","001518002","2014/11/28 12:04:39","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 18:02:33"
"208","BGSA","BGSA141128001044I4J0000079","1I864B28A01","I4J0000079","DS","I864004082","BGSAT1411280555","","","10","103000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","103000","0","","","","2014/11/28 12:04:39","2014/11/28 4:01:19","","*0*C","C","","0","","10000","","I4J0000079","001518002","2014/11/28 12:04:39","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 18:03:15"
"209","BGSA","BGSA141128001044I4J0000075","1I864B28A01","I4J0000075","DS","I864004079","BGSAT1411280555","","","10","103000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","103000","0","","","","2014/11/28 12:04:39","2014/11/28 4:01:19","","*0*C","C","","0","","10000","","I4J0000075","001518002","2014/11/28 12:04:39","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 18:02:12"
"210","BGSA","BGSA141128001044I4J0000073","1I864B28A01","I4J0000073","DS","I864004077","BGSAT1411280555","","","10","103000","热轧卷","Q460C","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","103000","0","","","","2014/11/28 12:04:39","2014/11/28 4:01:19","","*0*C","C","","0","","10000","","I4J0000073","001518002","2014/11/28 12:04:39","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 18:01:24"
"211","BGSA","BGSA141128001044I4J0000039","1I864B28A01","I4J0000039","DS","I864004074","BGSAT1411280555","","","10","103000","热轧卷","SS540","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","103000","0","","","","2014/11/28 12:04:39","2014/11/28 4:01:20","","*0*C","C","","0","","10000","","I4J0000039","001518002","2014/11/28 12:04:39","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 17:59:40"
"212","BGSA","BGSA141125002965I4J0000116","1I854B25A00","I4J0000116","DS","I854002448","BGSAT1411250702","","","14","267000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:17","","*0*C","C","","0","","10000","","I4J0000116","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"213","BGSA","BGSA141125002965I4J0000126","1I854B25A00","I4J0000126","DS","I854002451","BGSAT1411250702","","","14","267000","热轧卷","Q500D","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:17","","*0*C","C","","0","","10000","","I4J0000126","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"214","BGSA","BGSA141125002965I4J0000128","1I854B25A00","I4J0000128","DS","I854002453","BGSAT1411250702","","","14","267000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:25","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000128","001518002","2014/11/25 16:09:25","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"215","BGSA","BGSA141125002965I4J0000131","1I854B25A00","I4J0000131","DS","I854002468","BGSAT1411250702","","","14","267000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000131","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"216","BGSA","BGSA141125002965I4J0000133","1I854B25A00","I4J0000133","DS","I854002470","BGSAT1411250702","","","14","267000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000133","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"217","BGSA","BGSA141125002965I4J0000136","1I854B25A00","I4J0000136","DS","I854002472","BGSAT1411250702","","","14","267000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000136","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"218","BGSA","BGSA141125002965I4J0000143","1I854B25A00","I4J0000143","DS","I854002474","BGSAT1411250702","","","14","267000","热轧卷","Q500D","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","267000","0","","","","2014/11/25 16:09:26","2014/11/25 8:06:18","","*0*C","C","","0","","10000","","I4J0000143","001518002","2014/11/25 16:09:26","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"219","BGSA","BGSA141125002966I4J0000016","1I864B25A01","I4J0000016","DS","I864004011","BGSAT1411250703","","","17","218000","热轧卷","MHS-2","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:19","","*0*C","C","","0","","10000","","I4J0000016","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"220","BGSA","BGSA141125002966I4J0000018","1I864B25A01","I4J0000018","DS","I864004013","BGSAT1411250703","","","17","218000","热轧卷","MHS-3","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:19","","*0*C","C","","0","","10000","","I4J0000018","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"221","BGSA","BGSA141125002966I4J0000115","1I864B25A01","I4J0000115","DS","I864004094","BGSAT1411250703","","","17","218000","热轧卷","MHS-3","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:19","","*0*C","C","","0","","10000","","I4J0000115","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"222","BGSA","BGSA141125002966I4J0000119","1I864B25A01","I4J0000119","DS","I864004096","BGSAT1411250703","","","17","218000","热轧卷","SS540","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:27","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000119","001518002","2014/11/25 16:09:27","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"223","BGSA","BGSA141125002966I4J0000122","1I864B25A01","I4J0000122","DS","I864004099","BGSAT1411250703","","","17","218000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000122","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"224","BGSA","BGSA141125002966I4J0000124","1I864B25A01","I4J0000124","DS","I864004101","BGSAT1411250703","","","17","218000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000124","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"225","BGSA","BGSA141125002966I4J0000137","1I864B25A01","I4J0000137","DS","I864004118","BGSAT1411250703","","","17","218000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000137","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"226","BGSA","BGSA141125002966I4J0000139","1I864B25A01","I4J0000139","DS","I864004120","BGSAT1411250703","","","17","218000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000139","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"227","BGSA","BGSA141125002966I4J0000144","1I864B25A01","I4J0000144","DS","I864004123","BGSAT1411250703","","","17","218000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","218000","0","","","","2014/11/25 16:09:28","2014/11/25 8:06:20","","*0*C","C","","0","","10000","","I4J0000144","001518002","2014/11/25 16:09:28","0","1","","","BGGF","0101","","","","","00100","10","2014/11/26 11:04:23"
"228","BGSA","BGSA141205002312I4J0000155","BGSAB1412050990","I4J0000155","DS","H664007074","BGSAT1412050815","","","2","47000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","47000","0","","","","2014/12/5 20:03:54","2014/12/5 12:00:03","","*0*C","C","","0","","10000","","I4J0000155","001518002","2014/12/5 20:03:54","0","1","","","BGGF","0101","","","","","00100","10","2014/12/9 11:27:04"
"229","BGSA","BGSA141128002487I4J0000168","1H664B28A03","I4J0000168","DS","H664006958","BGSAT1411281047","","","1","28000","热轧卷","MHS-2","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","28000","0","","","","2014/11/28 20:04:40","2014/11/28 12:01:19","","*0*C","C","","0","","10000","","I4J0000168","001518002","2014/11/28 20:04:40","0","1","","","BGGF","0101","","","","","00100","10","2014/11/29 11:59:49"
"230","BGSA","BGSA141212001229I4J0000169","BGSAB1412120658","I4J0000169","DS","I864004189","BGSAT1412120493","","","1","26000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","26000","0","","","","2014/12/12 12:05:34","2014/12/12 4:01:14","","*0*C","C","","0","","10000","","I4J0000169","001518002","2014/12/12 12:05:34","0","1","","","BGGF","0101","","","","","00100","10","2014/12/15 8:40:04"
"231","BGSA","BGSA141127003581I4J0000159","1I854B27A02","I4J0000159","DS","I854002524","BGSAT1411271083","","","4","102000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","102000","0","","","","2014/11/27 20:05:07","2014/11/27 12:01:50","","*0*C","C","","0","","10000","","I4J0000159","001518002","2014/11/27 20:05:07","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 15:26:52"
"232","BGSA","BGSA141127003581I4J0000162","1I854B27A02","I4J0000162","DS","I854002526","BGSAT1411271083","","","4","102000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","102000","0","","","","2014/11/27 20:05:07","2014/11/27 12:01:50","","*0*C","C","","0","","10000","","I4J0000162","001518002","2014/11/27 20:05:07","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 15:27:54"
"233","BGSA","BGSA141127003582I4J0000161","1I864B27A03","I4J0000161","DS","I864004176","BGSAT1411271084","","","2","48000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","48000","0","","","","2014/11/27 20:05:07","2014/11/27 12:01:50","","*0*C","C","","0","","10000","","I4J0000161","001518002","2014/11/27 20:05:07","0","1","","","BGGF","0101","","","","","00100","10","2014/11/28 13:21:06"
"234","BGSA","BGSA141205000888I4J0000170","BGSAB1412050483","I4J0000170","DS","I864004235","BGSAT1412050361","","","1","23000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","23000","0","","","","2014/12/5 12:05:03","2014/12/5 4:01:13","","*0*C","C","","0","","10000","","I4J0000170","001518002","2014/12/5 12:05:03","0","1","","","BGGF","0101","","","","","00100","10","2014/12/9 11:22:34"
"235","BGSA","BGSA141205002312I4J0000153","BGSAB1412050990","I4J0000153","DS","H664007073","BGSAT1412050815","","","2","47000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","47000","0","","","","2014/12/5 20:03:54","2014/12/5 12:00:02","","*0*C","C","","0","","10000","","I4J0000153","001518002","2014/12/5 20:03:54","0","1","","","BGGF","0101","","","","","00100","10","2014/12/9 11:23:51"
"236","BGSA","BGSA141216002647I4J0000172","BGSAB1412161113","I4J0000172","DS","H614011310","BGSAT1412160846","","","11","71000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/12/16 18:05:57","2014/12/16 10:01:20","","*0*C","C","","0","","10000","","I4J0000172","001518002","2014/12/16 18:05:57","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:33:42"
"237","BGSA","BGSA141216002647I4J0000174","BGSAB1412161113","I4J0000174","DS","H614011312","BGSAT1412160846","","","11","71000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/12/16 18:05:58","2014/12/16 10:01:20","","*0*C","C","","0","","10000","","I4J0000174","001518002","2014/12/16 18:05:58","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:35:57"
"238","BGSA","BGSA141216002647I4J0000176","BGSAB1412161113","I4J0000176","DS","H614011314","BGSAT1412160846","","","11","71000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/12/16 18:05:58","2014/12/16 10:01:20","","*0*C","C","","0","","10000","","I4J0000176","001518002","2014/12/16 18:05:58","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:37:16"
"239","BGSA","BGSA141216002647I4J0000178","BGSAB1412161113","I4J0000178","DS","H614011316","BGSAT1412160846","","","11","71000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/12/16 18:05:58","2014/12/16 10:01:20","","*0*C","C","","0","","10000","","I4J0000178","001518002","2014/12/16 18:05:58","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:38:43"
"240","BGSA","BGSA141216002647I4J0000180","BGSAB1412161113","I4J0000180","DS","H614011318","BGSAT1412160846","","","11","71000","热轧卷","SS400","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","71000","0","","","","2014/12/16 18:05:58","2014/12/16 10:01:20","","*0*C","C","","0","","10000","","I4J0000180","001518002","2014/12/16 18:05:58","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:40:14"
"241","BGSA","BGSA141216002650I4J0000184","BGSAB1412161116","I4J0000184","DS","H664007258","BGSAT1412160849","","","8","172000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","172000","0","","","","2014/12/16 18:05:59","2014/12/16 10:01:21","","*0*C","C","","0","","10000","","I4J0000184","001518002","2014/12/16 18:05:59","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 19:52:26"
"242","BGSA","BGSA141216002650I4J0000186","BGSAB1412161116","I4J0000186","DS","H664007260","BGSAT1412160849","","","8","172000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","172000","0","","","","2014/12/16 18:05:59","2014/12/16 10:01:21","","*0*C","C","","0","","10000","","I4J0000186","001518002","2014/12/16 18:05:59","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 19:51:52"
"243","BGSA","BGSA141216002650I4J0000188","BGSAB1412161116","I4J0000188","DS","H664007262","BGSAT1412160849","","","8","172000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","172000","0","","","","2014/12/16 18:05:59","2014/12/16 10:01:21","","*0*C","C","","0","","10000","","I4J0000188","001518002","2014/12/16 18:05:59","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 19:54:24"
"244","BGSA","BGSA141216002650I4J0000190","BGSAB1412161116","I4J0000190","DS","H664007264","BGSAT1412160849","","","8","172000","热轧卷","BS600MC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","172000","0","","","","2014/12/16 18:05:59","2014/12/16 10:01:21","","*0*C","C","","0","","10000","","I4J0000190","001518002","2014/12/16 18:05:59","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 19:53:28"
"245","BGSA","BGSA141216002649I4J0000192","BGSAB1412161115","I4J0000192","DS","H654007102","BGSAT1412160848","","","17","130000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","130000","0","","","","2014/12/16 18:05:59","2014/12/16 10:01:22","","*0*C","C","","0","","10000","","I4J0000192","001518002","2014/12/16 18:05:59","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:46:08"
"246","BGSA","BGSA141216002649I4J0000194","BGSAB1412161115","I4J0000194","DS","H654007104","BGSAT1412160848","","","17","130000","热轧卷","SPHC","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","130000","0","","","","2014/12/16 18:06:00","2014/12/16 10:01:22","","*0*C","C","","0","","10000","","I4J0000194","001518002","2014/12/16 18:06:00","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:47:09"
"247","BGSA","BGSA141216002649I4J0000196","BGSAB1412161115","I4J0000196","DS","H654007106","BGSAT1412160848","","","17","130000","热轧卷","IF-1","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","130000","0","","","","2014/12/16 18:06:00","2014/12/16 10:01:22","","*0*C","C","","0","","10000","","I4J0000196","001518002","2014/12/16 18:06:00","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:48:22"
"248","BGSA","BGSA141216002649I4J0000198","BGSAB1412161115","I4J0000198","DS","H654007108","BGSAT1412160848","","","17","130000","热轧卷","Q345B","","","","","","","","上海钢铁交易中心有限公司","","","","","0","","","001518002","","system","","","","","130000","0","","","","2014/12/16 18:06:00","2014/12/16 10:01:22","","*0*C","C","","0","","10000","","I4J0000198","001518002","2014/12/16 18:06:00","0","1","","","BGGF","0101","","","","","00100","10","2014/12/17 12:49:44"
