"   ","SEG_NO","PROVIDER_ID","BILL_NUM","FACTORY_PRODUCT_ID","PACK_ID","DOWNLOAD_TIME","PRODUCT_TYPE_NAME","NET_WEIGHT","GROSS_WEIGHT","LENGTH","LENGTH_MAX","WIDTH","THICK","UNIT_COUNT","HEAT_NUM","BILL_WEIGHT","BILL_COUNT","BILL_CREATE_TIME","BILL_RELEASE_TIME","BILL_EXECUTE_TIME","TRANS_UNIT_ID","TRANS_UNIT_NAME","TRANS_UNIT_SIM_NAME","DELIVERY_SPOT_ID","PRIVATE_LINE_ID","TRANS_TYPE_ID","WAREHOUSE_ID","READY_NUM","READY_TIME","ALLOCATE_FLAG","ALLOCATE_TIME","ALLOCATE_OPERATOR","WPROVIDER_ID","TPROVIDER_ID","INSERT_TIME","INSERT_DESC","DELIVERY_PLAN_ID","TRANS_COMMISSION_ID","TRANS_COMMISSION_SUBID","TRANS_TYPE","DELIVERY_TYPE","CUSTOMER_ID","S_CONTRACT_ID","S_CONTRACT_SUBID","SETTLE_TYPE","INVOICE_TITLE","TEMP1","DOCUMENT_FLAG","DOCUMENT_REMARK","ALLOCATE_NUM","AUDIT_FLAG","Z_PLAN_APPLY_DATE","TRANS_PRICE","OTHER_PRICE","IF_SETPRICE","PROC_MARK","OPTFLAG","RECEIVE_TIME","DEPTID","OWNER_NUM","SHOPSIGN","PRODAREA","PRODUCT_ID","PRODUCT_DSCR","IN_WEIGHT","GRADE_NUM"
"1","00101","P00628","1S953240100","A0H0000550","17136190810","","塑模用钢","23.030000","23.030000","880","0","160000.000","210000.000","1","171361","23.030000","1","201003241512","201003241522","201003241500","001584","上海申顺运输服务有限公司","申顺","","","11","S95","S950001364","201003240945","20","2010-03-30 084425","782362_GF","P01087","P01254","20100324161737","","DP1003000900001","TC100301342","TC10030134200001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","9.000000","0.000000","1","1","","2010/3/30 8:44:45","0101","SM","P20","宝钢","TA24100100473","模具用钢板坯","",""
"2","00101","P00628","1S953110000","A0H0001102","17134790110","","锻件用合金结构钢坯","15.900000","15.900000","567","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"3","00101","P00628","1S953110000","A0H0001102","17134790610","","锻件用合金结构钢坯","16.290000","16.290000","581","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"4","00101","P00628","1S953110000","A0H0001102","17134790510","","锻件用合金结构钢坯","16.380000","16.380000","584","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"5","00101","P00628","1S953110000","A0H0001102","17134790410","","锻件用合金结构钢坯","15.900000","15.900000","567","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"6","00101","P00628","1S953110000","A0H0001102","17134790810","","锻件用合金结构钢坯","15.960000","15.960000","569","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"7","00101","P00628","1S953110000","A0H0001102","17134790710","","锻件用合金结构钢坯","16.150000","16.150000","576","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"8","00101","P00628","1S953110000","A0H0001102","17134791010","","锻件用合金结构钢坯","16.180000","16.180000","577","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"9","00101","P00628","1S953110000","A0H0001102","17134790910","","锻件用合金结构钢坯","16.010000","16.010000","571","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"10","00101","P00628","1S953110000","A0H0001102","17134791310","","锻件用合金结构钢坯","18.200000","18.200000","649","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"11","00101","P00628","1S953110000","A0H0001102","17134790310","","锻件用合金结构钢坯","16.130000","16.130000","575","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"12","00101","P00628","1S953110000","A0H0001102","17134790210","","锻件用合金结构钢坯","15.590000","15.590000","556","0","75000.000","480000.000","1","171347","229.220000","14","201003111504","201003111506","201003111500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001244","201003111118","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:21","","DP1003000972001","TC100301346","TC10030134600002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:26","0101","SM","30CrMo","宝钢","TA25100205145","锻件用钢板坯","",""
"13","00101","P00628","1S953150000","A0H0001011","17134990210","","锻件用碳素结构钢坯","24.050000","24.050000","603","0","160000.000","320000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001286","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000854001","TC100301333","TC10030133300003","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203479","锻件用钢板坯","",""
"14","00101","P00628","1S953150000","A0H0001016","17134990710","","锻件用碳素结构钢坯","24.440000","24.440000","530","0","160000.000","370000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001291","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000859001","TC100301333","TC10030133300008","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203484","锻件用钢板坯","",""
"15","00101","P00628","1S953150000","A0H0001017","17134990810","","锻件用碳素结构钢坯","24.250000","24.250000","512","0","160000.000","380000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001292","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000860001","TC100301333","TC10030133300009","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203485","锻件用钢板坯","",""
"16","00101","P00628","1S953150000","A0H0001018","17134990910","","锻件用碳素结构钢坯","24.500000","24.500000","504","0","160000.000","390000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001293","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000861001","TC100301333","TC10030133300010","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203486","锻件用钢板坯","",""
"17","00101","P00628","1S953150000","A0H0001013","17134990410","","锻件用碳素结构钢坯","24.160000","24.160000","570","0","160000.000","340000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001288","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000856001","TC100301333","TC10030133300005","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203481","锻件用钢板坯","",""
"18","00101","P00628","1S953150000","A0H0001019","17134991010","","锻件用碳素结构钢坯","24.480000","24.480000","491","0","160000.000","400000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001294","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000862001","TC100301333","TC10030133300011","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203487","锻件用钢板坯","",""
"19","00101","P00628","1S953150000","A0H0001012","17134990310","","锻件用碳素结构钢坯","24.510000","24.510000","596","0","160000.000","330000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001287","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000855001","TC100301333","TC10030133300004","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203480","锻件用钢板坯","",""
"20","00101","P00628","1S953150000","A0H0001010","17134990110","","锻件用碳素结构钢坯","24.450000","24.450000","654","0","160000.000","300000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001285","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000853001","TC100301333","TC10030133300002","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203478","锻件用钢板坯","",""
"21","00101","P00628","1S953150000","A0H0001014","17134990510","","锻件用碳素结构钢坯","24.210000","24.210000","555","0","160000.000","350000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001289","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000857001","TC100301333","TC10030133300006","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203482","锻件用钢板坯","",""
"22","00101","P00628","1S953150000","A0H0001015","17134990610","","锻件用碳素结构钢坯","23.870000","23.870000","532","0","160000.000","360000.000","1","171349","242.920000","10","201003151506","201003151511","201003151500","004678","上海联达物流有限公司","联达","","","11","S95","S950001290","201003151308","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:25","","DP1003000858001","TC100301333","TC10030133300007","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:30","0101","SM","S45C(TM)","宝钢","TA25100203483","锻件用钢板坯","",""
"23","00101","P00628","1S953170200","A0H0001027","17135890810","","锻件用碳素结构钢坯","24.310000","24.310000","415","0","160000.000","470000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001325","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000870001","TC100301333","TC10030133300019","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203476","锻件用钢板坯","",""
"24","00101","P00628","1S953170200","A0H0001025","17135890610","","锻件用碳素结构钢坯","23.890000","23.890000","426","0","160000.000","450000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001323","201003171441","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000868001","TC100301333","TC10030133300017","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203474","锻件用钢板坯","",""
"25","00101","P00628","1S953170200","A0H0001028","17135891010","","锻件用碳素结构钢坯","16.270000","16.270000","272","0","160000.000","480000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001326","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000871001","TC100301333","TC10030133300020","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203477","锻件用钢板坯","",""
"26","00101","P00628","1S953170200","A0H0001022","17135890310","","锻件用碳素结构钢坯","23.880000","23.880000","618","0","160000.000","310000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001320","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000865001","TC100301333","TC10030133300014","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203471","锻件用钢板坯","",""
"27","00101","P00628","1S953170200","A0H0001023","17135890410","","锻件用碳素结构钢坯","23.780000","23.780000","530","0","160000.000","360000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001321","201003171439","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000866001","TC100301333","TC10030133300015","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203472","锻件用钢板坯","",""
"28","00101","P00628","1S953170200","A0H0001021","17135890210","","锻件用碳素结构钢坯","18.990000","18.990000","544","0","160000.000","280000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001319","201003171439","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000864001","TC100301333","TC10030133300013","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203470","锻件用钢板坯","",""
"29","00101","P00628","1S953170200","A0H0001020","17135890110","","锻件用碳素结构钢坯","24.630000","24.630000","760","0","160000.000","260000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001318","201003171439","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000863001","TC100301333","TC10030133300012","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203469","锻件用钢板坯","",""
"30","00101","P00628","1S953170200","A0H0001028","17135890910","","锻件用碳素结构钢坯","24.410000","24.410000","408","0","160000.000","480000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001326","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000871001","TC100301333","TC10030133300020","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203477","锻件用钢板坯","",""
"31","00101","P00628","1S953170200","A0H0001026","17135890710","","锻件用碳素结构钢坯","23.790000","23.790000","415","0","160000.000","460000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001324","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000869001","TC100301333","TC10030133300018","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203475","锻件用钢板坯","",""
"32","00101","P00628","1S953170200","A0H0001024","17135890510","","锻件用碳素结构钢坯","15.900000","15.900000","290","0","160000.000","440000.000","1","171358","219.850000","10","201003171507","201003171517","201003171500","004678","上海联达物流有限公司","联达","","","11","S95","S950001322","201003171440","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:27","","DP1003000867001","TC100301333","TC10030133300016","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:33","0101","SM","S45C(TM)","宝钢","TA25100203473","锻件用钢板坯","",""
"33","00101","P00628","1S953200000","A0H0000930","17136090410","","锻件用低合金钢坯","22.320000","22.320000","597","0","120000.000","400000.000","1","171360","237.920000","10","201003200926","201003200943","201003201500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001338","201003191534","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:31","","DP1003000971001","TC100301346","TC10030134600001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:36","0101","SM","16Mn(TM)","宝钢","TA25100203310","锻件用钢板坯","",""
"34","00101","P00628","1S953200000","A0H0000930","17136090910","","锻件用低合金钢坯","24.300000","24.300000","650","0","120000.000","400000.000","1","171360","237.920000","10","201003200926","201003200943","201003201500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001338","201003191534","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:31","","DP1003000971001","TC100301346","TC10030134600001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:36","0101","SM","16Mn(TM)","宝钢","TA25100203310","锻件用钢板坯","",""
"35","00101","P00628","1S953200000","A0H0000930","17136091010","","锻件用低合金钢坯","23.560000","23.560000","630","0","120000.000","400000.000","1","171360","237.920000","10","201003200926","201003200943","201003201500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001338","201003191534","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:31","","DP1003000971001","TC100301346","TC10030134600001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:36","0101","SM","16Mn(TM)","宝钢","TA25100203310","锻件用钢板坯","",""
"36","00101","P00628","1S953190000","A0H0001032","17135990410","","锻件用碳素结构钢坯","23.980000","23.980000","520","0","160000.000","370000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001330","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000875001","TC100301333","TC10030133300024","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203462","锻件用钢板坯","",""
"37","00101","P00628","1S953190000","A0H0001030","17135990210","","锻件用碳素结构钢坯","23.990000","23.990000","566","0","160000.000","340000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001328","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000873001","TC100301333","TC10030133300022","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203460","锻件用钢板坯","",""
"38","00101","P00628","1S953190000","A0H0001029","17135990110","","锻件用碳素结构钢坯","23.730000","23.730000","577","0","160000.000","330000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001327","201003190304","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000872001","TC100301333","TC10030133300021","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203459","锻件用钢板坯","",""
"39","00101","P00628","1S953190000","A0H0001037","17135990910","","锻件用碳素结构钢坯","23.250000","23.250000","424","0","160000.000","440000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001335","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000880001","TC100301333","TC10030133300029","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203467","锻件用钢板坯","",""
"40","00101","P00628","1S953190000","A0H0001035","17135990710","","锻件用碳素结构钢坯","23.710000","23.710000","464","0","160000.000","410000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001333","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000878001","TC100301333","TC10030133300027","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203465","锻件用钢板坯","",""
"41","00101","P00628","1S953190000","A0H0001033","17135990510","","锻件用碳素结构钢坯","23.870000","23.870000","504","0","160000.000","380000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001331","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000876001","TC100301333","TC10030133300025","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203463","锻件用钢板坯","",""
"42","00101","P00628","1S953190000","A0H0001031","17135990310","","锻件用碳素结构钢坯","23.600000","23.600000","541","0","160000.000","350000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001329","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000874001","TC100301333","TC10030133300023","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203461","锻件用钢板坯","",""
"43","00101","P00628","1S953190000","A0H0001038","17135991010","","锻件用碳素结构钢坯","23.840000","23.840000","425","0","160000.000","450000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001336","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000881001","TC100301333","TC10030133300030","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203468","锻件用钢板坯","",""
"44","00101","P00628","1S953190000","A0H0001036","17135990810","","锻件用碳素结构钢坯","23.870000","23.870000","456","0","160000.000","420000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001334","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000879001","TC100301333","TC10030133300028","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203466","锻件用钢板坯","",""
"45","00101","P00628","1S953190000","A0H0001034","17135990610","","锻件用碳素结构钢坯","23.480000","23.480000","471","0","160000.000","400000.000","1","171359","237.320000","10","201003190907","201003190909","201003191500","004678","上海联达物流有限公司","联达","","","11","S95","S950001332","201003190305","20","2010-03-30 084425","782362_GF","P01087","P00970","2010-3-30 9:16:28","","DP1003000877001","TC100301333","TC10030133300026","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:34","0101","SM","S45C(TM)","宝钢","TA25100203464","锻件用钢板坯","",""
"46","00101","P00628","1S953200000","A0H0000930","17136090310","","锻件用低合金钢坯","23.670000","23.670000","633","0","120000.000","400000.000","1","171360","237.920000","10","201003200926","201003200943","201003201500","034048","上海交运沪北物流发展有限公司","沪北","","","11","S95","S950001338","201003191534","20","2010-03-30 084425","782362_GF","P01087","P01462","2010-3-30 9:16:31","","DP1003000971001","TC100301346","TC10030134600001","10","10","","","","10","上海宝钢商贸有限公司","","0","","","","","8.000000","0.000000","1","1","","2010/3/30 8:59:36","0101","SM","16Mn(TM)","宝钢","TA25100203310","锻件用钢板坯","",""
