"00103","1D1W500244","I3E0011898","20150126","1413","3.794","2","21","汽运","20190069","晨桥储运公司(富锦路向东路1号)"," "," ","1","2015/8/26 15:09:08","","aaa"
"00103","1D1W500246","I3E0011987","20150126","1413","4.704","1","21","汽运","20190069","晨桥储运公司(富锦路向东路1号)"," "," ","1","2015/8/26 15:09:08","","aaa"
"00110","1D13500418","J5QT000415","20150126","1414","5.190","4","21","汽运","20190069","晨桥储运公司(富锦路向东路1号)"," "," ","1","2015/1/26 15:09:08","","aaa"
