"a379b1b87e704ac290d1e686ac56cab5","0101","125152650801","125152650801","HA1211","004001","KH06759","宝山钢铁股份有限公司","I5J0000426","RK1501140005","125152650801","I5J0000426","2015/1/14 13:01:37","I5J0000426","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000005","SPHC","","宝钢","","14214432","1.81*892*C","1.810000","892.000000","0.000000","17.350000","17.350000","17.350000","0.000000","1.000000","","","","KH06759","2015/1/14 12:51:54","","","","20","","0","","","","","SPHC","1.81*892*C","1","2015/1/14 12:52:20","100003","2015/1/29 17:50:11","100006","0","2015/1/14 12:51:54","BGSA150113002451I5J0000426","","0.000000","0","","钱晓平","","","","","2015/1/14 12:52:10","0.000000","0.000000","a379b1b87e704ac290d1e686ac56cab5","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"937f6290b1da4c6ca39dd1664bf5905c","0101","125186750700","125186750700","HB1211","004001","KH06759","宝山钢铁股份有限公司","I5J0000435","RK1501140016","125186750700","I5J0000435","2015/1/14 13:01:37","I5J0000435","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ002594","IF-1","","宝钢","","14214572","3.52*1031*C","3.520000","1031.000000","0.000000","23.130000","23.130000","23.130000","0.000000","1.000000","","","","KH06759","2015/1/14 13:09:06","","","","20","","0","","","","","IF-1","3.52*1031*C","1","2015/1/14 13:09:22","100003","2015/1/29 17:50:11","100006","0","2015/1/14 13:09:06","BGSA150113002450I5J0000435","","0.000000","0","","钱晓平","","","","","2015/1/14 13:09:15","0.000000","0.000000","937f6290b1da4c6ca39dd1664bf5905c","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"4b14880eb11642ffad1161e5c1418a5b","0101","1115000401","114131201501","FD2222","004001","KH06759","宝山钢铁股份有限公司","I5J0000299","RK1501100133","1115000401","I5J0000299","2015/1/10 19:44:36","I5J0000299","20","正常在库","0","018001","普通货物","PZ001001010","热轧卷","GZ002594","IF-1","","宝钢","","14139923","3.02*1370*C","3.020000","1370.000000","0.000000","4.850000","4.850000","4.850000","0.000000","1.000000","","","","KH06759","2015/1/10 21:04:28","","","","20","","0","","","","","IF-1","3.02*1370*C","1","2015/1/10 21:04:31","100060","2015/1/10 21:05:15","100060","0","2015/1/10 21:04:28","BGSA150109002014I5J0000299","","0.000000","0","","潘华良","","","","","2015/1/10 21:04:36","0.000000","0.000000","4b14880eb11642ffad1161e5c1418a5b","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","周雪苓",""
"b9a2000b0aca4bf495d7532f79a00084","0101","114130204000","114130204000","EC1531","004001","KH06759","宝山钢铁股份有限公司","I5J0000077","RK1501090012","114130204000","I5J0000077","2015/1/8 18:27:25","I5J0000077","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ003666","MHS-2","","宝钢","","14132505","5.02*1465*C","5.020000","1465.000000","0.000000","27.340000","27.340000","27.340000","0.000000","1.000000","","","","KH06759","2015/1/9 9:23:39","","","","20","","0","","","","","MHS-2","5.02*1465*C","1","2015/1/9 9:24:00","100003","2015/1/9 9:36:17","100003","0","2015/1/9 9:23:39","BGSA150108000053I5J0000077","","0.000000","0","","钱晓平","","","","","2015/1/9 9:23:51","0.000000","0.000000","b9a2000b0aca4bf495d7532f79a00084","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"3a3b406ddace4e70aacd904a722b03f0","0101","114145812400","114145812400","ED1121","004001","KH06759","宝山钢铁股份有限公司","I5J0000087","RK1501090023","114145812400","I5J0000087","2015/1/8 18:27:25","I5J0000087","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ003059","Q460C","","宝钢","","14139753","1.82*1071*C","1.820000","1071.000000","0.000000","20.200000","20.200000","20.200000","0.000000","1.000000","","","","KH06759","2015/1/9 9:32:00","","","","20","","0","","","","","Q460C","1.82*1071*C","1","2015/1/9 9:33:07","100003","2015/1/9 9:36:17","100003","0","2015/1/9 9:32:00","BGSA150108000053I5J0000087","","0.000000","0","","钱晓平","","","","","2015/1/9 9:32:45","0.000000","0.000000","3a3b406ddace4e70aacd904a722b03f0","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"e1da9db50d1e49e2945734bdb7611a66","0101","1115000630","1115000630","FD2612","004001","KH06759","宝山钢铁股份有限公司","I5J0000466","RK1501140046","1115000630","I5J0000466","2015/1/14 17:24:08","I5J0000466","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000180","SS400","","宝钢","","14410329","2.62*1350*C","2.620000","1350.000000","0.000000","4.700000","4.700000","4.700000","0.000000","1.000000","","","","KH06759","2015/1/14 17:11:00","","","","20","","0","","","","","SS400","2.62*1350*C","1","2015/1/14 17:11:18","1818","2015/1/14 17:37:50","1818","0","2015/1/14 17:11:00","BGSA150113002446I5J0000466","","0.000000","0","","肖萍","","","","","2015/1/14 17:11:14","0.000000","0.000000","e1da9db50d1e49e2945734bdb7611a66","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"a64bb8a5482e4486ae9b3a649ed4a01e","0101","1115000583","1115000583","FD1351","004001","KH06759","宝山钢铁股份有限公司","I5J0000455","RK1501140056","1115000583","I5J0000455","2015/1/14 17:24:08","I5J0000455","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ002594","IF-1","","宝钢","","14137906","4.02*1273*C","4.020000","1273.000000","0.000000","6.750000","6.750000","6.750000","0.000000","1.000000","","","","KH06759","2015/1/14 17:16:58","","","","20","","0","","","","","IF-1","4.02*1273*C","1","2015/1/14 17:17:16","1818","2015/1/14 17:37:50","1818","0","2015/1/14 17:16:58","BGSA150113002446I5J0000455","","0.000000","0","","肖萍","","","","","2015/1/14 17:17:14","0.000000","0.000000","a64bb8a5482e4486ae9b3a649ed4a01e","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"2aabc95595a94354b7c98b1929db28eb","0101","1115000536","1232207194957","111  1","004001","KH06759","宝山钢铁股份有限公司","I5J0000448","RK1501140063","1115000536","I5J0000448","2015/1/14 17:24:08","I5J0000448","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000180","SS400","","宝钢","","15140528","3.00*1210*C","3.000000","1210.000000","0.000000","5.960000","5.960000","5.960000","0.000000","1.000000","","","","KH06759","2015/1/14 17:30:52","","","","20","","0","","","","","SS400","3.00*1210*C","1","2015/1/14 17:31:10","1818","2015/1/29 17:50:11","100006","0","2015/1/14 17:30:52","BGSA150113002446I5J0000448","","0.000000","0","","肖萍","","","","","2015/1/14 17:31:06","0.000000","0.000000","2aabc95595a94354b7c98b1929db28eb","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"adc4794a6d064c2f8e44098bda5461c8","0101","1115000535","1115000535","FD2622","004001","KH06759","宝山钢铁股份有限公司","I5J0000447","RK1501140064","1115000535","I5J0000447","2015/1/14 17:24:08","I5J0000447","20","正常在库","0","018001","普通货物","PZ001001004","热卷","GZ000005","SPHC","","宝钢","","14140232","4.50*1236*C","4.500000","1236.000000","0.000000","7.350000","7.350000","7.350000","0.000000","1.000000","","","","KH06759","2015/1/14 17:31:34","","","","20","","0","","","","","SPHC","4.50*1236*C","1","2015/1/14 17:31:47","1818","2015/1/14 17:37:50","1818","0","2015/1/14 17:31:34","BGSA150113002446I5J0000447","","0.000000","0","","肖萍","","","","","2015/1/14 17:31:44","0.000000","0.000000","adc4794a6d064c2f8e44098bda5461c8","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","张志芬",""
"cd4b67f1276542fc917507e08f2217dd","0101","135008972800","135008972800","EA1741","004001","KH06759","宝山钢铁股份有限公司","I5J0000240","RK1501100099","135008972800","I5J0000240","2015/1/10 19:44:50","I5J0000240","20","正常在库","0","018001","普通货物","PZ001001010","热轧卷","GZ002594","IF-1","","宝钢","","14213854","4.03*1417*C","4.030000","1417.000000","0.000000","26.700000","26.700000","26.700000","0.000000","1.000000","","","","KH06759","2015/1/10 20:05:22","","","","20","","0","","","","","IF-1","4.03*1417*C","1","2015/1/10 20:05:31","100060","2015/1/10 20:11:59","100060","0","2015/1/10 20:05:22","BGSA150110000002I5J0000240","","0.000000","0","","潘华良","","","","","2015/1/10 20:05:35","0.000000","0.000000","cd4b67f1276542fc917507e08f2217dd","0.000000","","0.000000","0.000000","0.000000","","","","","","0","0","","","0.000000","0","0","","","","","","","","","","","","鲁爱红",""
